No.,MW,AMW,nBM,RBN,nDB,nF,nX,C%,N%,O%,nCIC,nCIR,Rbrid,NRS,nBnz,D/Dtr03,D/Dtr04,D/Dtr05,D/Dtr06,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr10,D/Dtr11,D/Dtr12,CENT,ICR,Wap,PHI,MAXDN,LOC,MWC07,SRW05,Vindex,Yindex,IC2,CIC1,VE3sign_A,EE_D,VE3sign_D,VE3sign_X,EE_Dt,VE3sign_Dt,H_D/Dt,Chi_D/Dt,J_D/Dt,VE1_D/Dt,VE3sign_D/Dt,SM1_Dz(p),SpMax_B(m),SpMax_B(p),SpMax_B(s),ATS5s,ATSC1m,ATSC1p,ATSC1s,GATS7s,GATS8s,SpMax2_Bh(p),SpMax2_Bh(s),P_VSA_LogP_1,P_VSA_LogP_5,P_VSA_LogP_6,P_VSA_MR_3,P_VSA_MR_4,P_VSA_MR_7,P_VSA_v_4,P_VSA_e_4,P_VSA_i_1,P_VSA_s_1,P_VSA_s_3,P_VSA_s_4,P_VSA_ppp_L,P_VSA_ppp_P,P_VSA_ppp_N,SpMax_EA(dm),SpDiam_AEA(dm),SM15_EA(ed),SM13_EA(dm),SM06_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),nCrs,nCrt,nCconj,nROR,C-005,C-006,C-016,C-025,C-026,H-048,H-051,H-052,H-053,O-060,SdCH2,SssCH2,SdssC,SaasC,SdNH,SsssN,SdsN,SaaN,SaaNH,SaaO,SddssS,NssssC,CATS2D_04_DD,CATS2D_05_DD,CATS2D_08_DD,CATS2D_02_DL,CATS2D_02_AA,CATS2D_09_AA,CATS2D_05_AP,CATS2D_01_AN,CATS2D_02_AL,CATS2D_09_PL,CATS2D_01_LL,CATS2D_03_LL,CATS2D_09_LL,T(N..P),T(N..F),T(N..Cl),T(N..Br),T(O..Cl),T(O..Br),T(S..S),T(S..F),T(S..Cl),T(P..Cl),T(F..Cl),T(Cl..Cl),F02[N-N],F03[C-Cl],F04[C-S],F04[N-O],F04[O-S],F05[O-S],F07[C-Cl],F07[N-O],F08[C-Cl],F08[C-Br],F10[C-S],F10[O-O],MLOGP2,ALOGP,ALOGP2,Class
759,323.47,6.601,13,6,1,0,0,42.9,2,4.1,3,3,0,3,2,0,0,0,260.976,0,0,0,0,0,0,830,2.694,7202,5.444,1.864,0.872,9.101,0,0.221,0.607,3.758,2.731,-1.8,126.406,-1.437,-1.698,191.374,-1.459,499.667,1.712,11.1264,4.63,-2.735,-1.386,3.691,3.643,7.435,5.836,11.188,4.994,7.229,0.88,1.048,3.849,4.79,8.825,20.495,0,0,0,0,0,0,0,0,27.483,106.712,117.562,0,0,2.454,5.972,39.64,11.656,0.027,-0.921,0.828,2,1,0,0,0,3,0,2,0,0,3,2,4,1,0,5.725,-0.198,2.486,0,2.47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,13,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.595,3.476,12.085,Fragrances
760,170.28,5.676,2,7,2,0,0,33.3,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2.522,265,8.033,1.748,2.522,7.239,0,0.569,1.446,3.606,2.492,-0.756,45.974,-1.268,-0.682,45.974,-1.268,66,1,11,NA,NA,-1.224,3.369,3.139,7.431,4.828,7.273,3.052,3.508,0.852,1.286,3.508,4.515,17.65,11,0,0,0,18.952,0,0,0,0,21.922,36.603,46.741,0,0,2.443,5.207,27.025,11.599,0,0,0.286,0,0,0,0,0,1,2,0,0,0,2,2,0,1,0,3.808,-0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.621,2.941,8.648,Fragrances
761,238.41,5.544,3,8,3,0,0,34.9,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,2.733,678,8.702,1.857,2.587,7.976,0,0.567,1.45,3.943,2.885,-1.295,82.617,-1.935,-0.786,82.617,-1.935,136,1,16,NA,NA,-1.224,3.544,3.402,7.433,5.342,10.458,4.534,7.051,1.512,0.72,3.619,4.518,44.126,17.371,0,0,0,18.952,0,0,0,0,25.758,63.079,77.053,0,0,1.674,5.471,30.944,0,-1.285,-1.826,0.68,0,0,3,0,0,1,2,0,0,0,0,2,0,1,0,3.746,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.749,4.974,24.746,Fragrances
762,158.27,5.458,1,6,1,0,0,31,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2.231,192,6.143,1.728,2.187,7.287,0,0.65,1.743,3.391,2.821,-0.453,36.305,-1.065,-0.397,36.305,-1.065,55,1,10,NA,NA,-1.224,3.389,3.169,7.431,4.913,7.157,2.902,3.75,0.992,0.067,3.502,4.457,26.476,11,0,0,0,0,0,0,0,0,19.387,26.476,34.079,0,0,2.443,5.284,28.163,11.599,0,0,0.286,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,3.185,-0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.651,2.725,7.424,Fragrances
763,125.21,8.347,6,1,1,0,0,40,6.7,0,1,1,0,1,0,0,0,19.367,0,0,0,0,0,0,0,34,1.406,167,1.539,0.593,1.25,7.612,2.398,0.645,2.216,3.457,0.85,-0.819,15.757,-0.686,-0.608,28.072,-1.081,57.083,1.965,7.8582,2.617,-0.549,-0.188,4.158,3.767,4.782,3.526,3.169,1.508,4.188,0,0,3.143,4.567,8.825,2.757,1.358,0,0,26.262,0,0,31.278,0,35.393,25.522,65.346,0,0,0,4.756,32.129,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3.634,0,0,2.245,0,0,0,4.035,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716,1.411,1.991,Fragrances
764,126.17,6.641,2,0,2,0,0,36.8,0,10.5,1,1,0,1,0,0,0,22.367,0,0,0,0,0,0,0,34,0.991,220,1.397,1.852,0.872,8.051,2.398,0.671,2.382,3.221,2.064,NA,18.368,NA,NA,32.332,NA,71.917,1.938,8.7209,2.959,-0.674,-1.224,3.661,3.531,7.495,4.369,4.192,2.058,5.172,0,0,2.999,7.351,17.65,0,0,0,0,0,0,0,0,0,12.801,17.65,20.185,0,0,1.277,5.608,34.415,0,0,0,1.277,1,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0.458,-0.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0.713,0.508,Fragrances
765,218.32,6.421,8,7,2,0,0,41.2,0,5.9,1,1,0,1,1,0,0,0,60.696,0,0,0,0,0,0,310,2.733,1076,6.201,1.823,2.625,8.009,0,0.327,0.841,3.937,2.156,-1.012,73.153,-1.134,-0.988,93.849,-1.179,174.311,1.345,10.758,3.222,-0.799,-1.224,3.593,3.567,7.431,5.166,7.702,3.565,4.653,1.273,1.102,3.628,4.749,8.825,14.185,0,0,0,18.952,0,0,0,0,22.573,75.159,85.948,0,0,2.491,5.715,30.007,11.856,-1,-1.949,0.473,0,0,0,0,0,1,2,1,0,0,2,2,0,1,0,2.66,-0.156,0.997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.615,3.517,12.367,Fragrances
766,102.15,6.009,1,2,1,0,0,29.4,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.449,46,2.608,1.819,1.379,6.834,0,0.966,3.253,2.778,2.072,-0.722,13.635,-0.919,-0.54,13.635,-0.919,21,1,6,NA,NA,-1.224,3.427,3.203,7.431,3.332,4.076,1.519,3.237,0,0,2.954,4.509,28.533,11,0,0,0,0,0,0,0,0,7.191,28.533,17.65,0,0,2.443,4.816,29.833,11.599,0,0,0.286,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991,1.151,1.324,Fragrances
767,206.26,7.112,8,5,2,0,0,41.4,0,10.3,1,1,0,1,1,0,0,0,51.857,0,0,0,0,0,0,221,2.289,932,4.22,2.023,1.621,8.344,0,0.445,1.3,4.228,1.595,-3.063,54.124,-2.14,-1.456,78.219,-1.766,179.719,1.553,11.6439,3.706,-2.853,-1.526,3.748,3.676,7.435,5.281,6.073,2.914,6.082,1.226,1.376,3.402,4.907,19.708,35.672,0,0,0,9.476,0,0,0,0,23.398,57.613,68.217,0,0,2.443,5.669,33.354,11.599,-1.566,-2,0.86,0,0,0,0,1,0,1,1,2,0,3,0,0,2,3.656,0.761,-0.357,2.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62,2.589,6.704,Fragrances
768,643.28,5.026,2,35,2,0,0,32.8,3.1,0,2,2,0,2,0,0,0,334.755,0,0,0,0,0,0,0,7584,4.23,47962,28.411,0.492,3.464,9.143,3.045,0.151,0.357,2.686,5.379,NA,614.929,NA,NA,NA,NA,1306.501,1.273,19.939,5.988,-1.626,-1.224,3.562,3.37,4.549,6.314,32.808,13.372,13.103,1.099,1.212,3.705,4.658,17.65,39.82,0,0,0,0,0,0,0,0,98.395,23.899,98.755,0,0,1.461,5.373,33.773,5.611,1.365,1.118,1.461,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,51.942,2.796,0,0,5.181,9.801,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,32,28,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,81.449,15.205,231.192,Fragrances
769,177.22,7.384,8,4,2,0,0,41.7,4.2,8.3,1,1,0,1,1,0,0,0,44.31,0,0,0,0,0,0,160,2.2,615,3.377,2.085,1.911,8.123,0,0.454,1.33,3.918,1.319,-1.076,41.893,-0.879,-1.136,64.144,-0.944,138.343,1.596,10.3712,2.797,-1.205,-1.386,3.738,3.672,7.433,4.976,4.802,2.157,9.722,0.256,0.517,3.438,5.098,0,16.942,0,0,0,9.476,0,0,0,0,17.726,47.381,66.334,32.897,0,1.727,5.682,33.953,0,-1.891,0,0.636,0,0,1,0,0,1,1,1,1,0,0,0,0,1,3.44,0.202,-0.419,0.82,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6.307,1.556,2.42,Fragrances
770,186.28,6.009,0,0,0,0,0,32.3,0,9.7,2,2,0,1,0,0,0,0,71.853,0,0,0,0,0,0,143,1.988,1174,2.585,1.761,0.7,8.536,0,0.396,1.235,3.64,2.629,-0.779,37.172,-1.7,-1.047,75.673,-3.507,197.752,2.302,10.7431,3.134,-1.638,-1.526,3.496,3.333,6.271,4.903,8.207,3.283,4.949,1.253,3.813,3.435,4.773,8.825,0,0,64.683,0,0,0,0,0,0,19.323,8.825,18.963,0,0,1.392,5.839,38.199,0,-1.808,0,0.532,6,1,0,2,0,2,0,0,0,0,0,0,4,0,0,5.303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,0.969,0.94,Fragrances
771,178.3,5.752,6,3,0,0,0,38.7,0,3.2,1,1,0,1,1,0,0,0,43,0,0,0,0,0,0,136,1.95,630,3.495,0.764,1.508,8.24,0,0.486,1.468,3.534,2.415,-1.776,39.979,-1.711,-1.222,62.443,-1.502,144.205,1.654,10.7526,3.309,-2.777,-0.788,3.729,3.7,4.696,4.888,7.579,3.336,5.881,0.669,0.374,3.418,4.388,35.301,22.614,0,0,0,0,0,0,0,0,16.207,63.73,70.101,0,0,0.86,5.186,33.077,0,-1.85,0,0,0,0,0,0,0,1,0,2,1,0,0,3,0,1,0,0.738,0,3.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.463,3.843,14.767,Fragrances
772,174.26,6.454,8,3,2,0,0,44.4,0,3.7,1,1,0,1,1,0,0,0,44.727,0,0,0,0,0,0,161,1.95,561,3.448,1.088,1.758,8.077,0,0.465,1.399,3.426,1.96,-1.551,40.745,-1.612,-1.136,59.846,-0.61,130.8,1.514,9.8378,2.831,-1.138,-0.788,3.674,3.66,7.437,5.104,5.872,2.796,6.297,0.523,0.139,3.574,4.766,17.65,6.371,0,0,0,20.9,0,0,0,0,6.371,85.932,80.879,0,0,0,5.11,33.045,0,-1.875,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0.774,0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.652,3.104,9.635,Fragrances
773,150.34,6.834,0,3,0,0,0,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1.5,74,4.968,0.567,1.5,6.815,0,0.755,2.125,1.868,2.968,NA,19.111,NA,NA,19.111,NA,28,1,7,NA,NA,0.58,4.103,3.384,3.774,3.738,9.896,3.408,2.963,0,0,3.407,4.116,35.301,0,0,0,0,0,0,0,60.363,0,60.363,35.301,35.301,0,0,0,5.087,25.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.781,2.838,8.057,Fragrances
774,176.23,7.049,8,4,2,0,0,44,0,8,1,1,0,1,1,0,0,0,45.998,0,0,0,0,0,0,153,2.295,649,3.933,1.919,2.123,7.778,0,0.359,0.938,3.639,1.715,-1.468,48.27,-1.171,-1.222,67.431,-0.856,127.257,1.472,9.5701,2.862,-0.834,-1.224,3.591,3.586,7.435,4.579,5.122,2.51,3.668,0.878,2.17,3.42,4.792,8.825,14.185,0,0,0,18.952,0,0,0,0,14.969,75.159,78.345,0,0,2.454,5.63,29.12,11.656,-1.924,0,0.828,0,0,2,0,0,1,2,1,0,0,3,0,0,1,0,0.338,-0.252,1.106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.717,2.072,4.295,Fragrances
775,126.22,5.488,2,3,2,0,0,34.8,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1.837,108,4.03,1.396,1.837,6.932,0,0.678,1.821,2.848,2.385,-0.35,24.79,NA,-0.281,24.79,NA,36,1,8,NA,NA,-0.788,3.349,3.296,7.428,4.286,5.374,2.408,3.542,4.007,0,3.399,4.449,26.476,3.186,0,0,0,9.476,0,0,0,0,13.388,35.952,44.206,0,0,2.178,5.085,25.401,10.114,0,0,0.68,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1.586,1.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.086,1.793,3.216,Fragrances
776,156.25,5.787,1,3,1,0,0,33.3,0,7.4,1,1,0,1,0,0,0,0,35.925,0,0,0,0,0,0,94,1.936,401,3.572,1.711,1.705,7.738,0,0.456,1.317,3.024,2.8,-0.749,31.527,-1.219,-0.858,49.284,-0.67,101.867,1.637,9.0046,2.788,-1.042,-1.224,3.411,3.188,7.431,4.67,6.767,2.878,2.417,0.718,0.044,3.412,4.488,8.825,11,0,0,0,0,0,0,0,0,22.399,8.825,24.032,0,0,2.443,5.702,29.944,11.599,0,0,0.286,6,0,0,0,0,0,0,0,0,0,2,4,0,1,0,6.414,-0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.941,2.546,6.484,Fragrances
777,154.23,6.169,2,4,1,0,0,36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2.3,206,6.769,2.11,2.3,7.112,0,0.581,1.479,3.563,2.322,-0.862,38.904,-1.161,-0.898,38.904,-1.161,55,1,10,NA,NA,-1.224,3.545,3.415,7.436,4.515,5.775,2.5,3.916,1.629,1.669,3.401,4.695,19.708,11,34.061,0,0,34.061,0,0,0,0,17.329,19.708,53.024,0,0,2.824,5.474,26.591,13.494,0,0,0.304,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.221,-0.443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.152,3.068,9.415,Fragrances
778,147.29,8.664,2,4,2,0,0,29.4,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,84,7.295,0.662,2,6.385,0,0.617,1.574,3.455,1.678,NA,21.836,NA,NA,21.836,NA,28,1,7,NA,NA,0.171,3.844,3.322,5.142,3.782,3.63,1.813,4.506,1.815,5.42,3.317,4.11,7.19,16.786,0,0,0,0,0,0,77.412,0,37.759,7.19,34.754,0,0,2.95,5.583,0,0,0,0,1.697,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,3.121,0,0,0,0,3.761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.446,1.689,2.853,Fragrances
779,124.15,7.303,6,1,1,0,0,41.2,0,11.8,1,1,0,1,0,0,0,22.967,0,0,0,0,0,0,0,48,1.585,219,1.494,1.692,1.233,7.8,2.398,0.583,1.875,3.057,1.265,-1.365,19.977,-1.183,-0.587,32.08,-0.778,66.483,1.777,7.9975,2.561,-0.576,-1.224,3.782,3.621,7.43,3.912,3.416,1.712,2.741,0,0,3.223,5.021,17.65,9.507,10.898,0,0,0,0,0,0,0,16.031,36.603,36.603,0,0,1.277,5.385,31.98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,-0.025,1.215,0,0,0,0,0,4.995,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,1.111,1.233,Fragrances
780,102.2,4.867,0,3,0,0,0,28.6,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.557,50,4.106,1.158,1.557,6.538,0,0.826,2.46,3.178,2.481,-0.467,14.864,-0.86,-0.494,14.864,-0.86,21,1,6,NA,NA,-0.788,3.05,3.027,6.266,4.394,5.101,2.058,4.106,0,0,3.124,4.228,17.65,0,0,42.683,0,0,0,0,0,0,5.069,17.65,22.719,0,0,0,4.049,26.511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2.478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.519,1.679,2.818,Fragrances
781,212.26,7.581,13,3,1,0,0,50,0,7.1,2,2,0,2,2,0,0,0,107.525,0,0,0,0,0,0,256,2.25,1629,3.133,2.413,0.625,8.532,0,0.328,0.954,2.924,2.373,NA,57.697,NA,NA,98.83,NA,236.505,1.819,10.3068,3.086,NA,-1.224,3.73,3.68,7.427,5.328,5.16,2.667,8.75,0.543,0.141,3.795,6.444,0,6.371,0,42.683,0,0,0,0,0,0,11.505,94.762,101.134,0,0,1.848,5.83,34.578,7.895,-1,-1.919,0.443,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-0.271,1.148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,2.724,7.417,Fragrances
782,154.28,5.32,2,7,2,0,0,34.5,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2.55,220,8.915,1.031,2.55,6.884,0,0.528,1.301,3.486,2.582,-1.397,41.638,NA,-0.971,41.638,NA,55,1,10,NA,NA,-0.788,3.167,3.131,7.436,4.533,6.886,3.089,5.254,1.21,1.423,3.498,4.411,8.825,0,0,0,0,30.377,0,0,0,0,15.207,39.202,42.985,0,0,1.277,4.692,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,6.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,3.233,10.454,Fragrances
783,196.32,5.774,2,6,2,0,0,35.3,0,5.9,1,1,0,1,0,0,0,0,50.706,0,0,0,0,0,0,188,2.503,758,5.542,1.74,2.305,7.901,0,0.363,0.964,3.447,2.64,-2.138,54.336,-1.317,NA,74.087,-0.823,142.325,1.426,9.9789,2.93,-0.851,-1.224,3.388,3.211,7.431,5.058,8.411,3.673,4.101,2.011,1.014,3.476,4.759,0,11,0,0,0,9.476,0,0,0,0,29.525,9.476,42.985,0,0,2.454,5.685,29.32,11.656,-1.714,0,0.828,5,1,0,0,0,1,1,0,0,0,2,0,0,1,3.505,8.595,-0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.583,3.466,12.013,Fragrances
784,162.2,7.373,8,4,2,0,0,45.5,0,9.1,1,1,0,1,1,0,0,0,41.125,0,0,0,0,0,0,124,2.292,536,3.82,1.56,2.091,7.652,0,0.373,0.982,3.534,1.71,-1.127,41.84,-0.89,-2.047,60.21,-0.913,113.614,1.537,9.2211,2.786,-0.87,-1.224,3.588,3.586,7.443,4.423,4.219,2.154,3.958,1.067,2.698,3.396,4.792,0,14.185,0,0,0,18.952,0,0,0,0,7.778,79.816,69.519,0,0,1.727,5.035,29.108,0,-2,0,0.636,0,0,2,0,0,1,2,1,0,0,0,0,0,1,0,0.332,0,1.104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291,2.025,4.102,Fragrances
785,147.19,7.359,10,2,0,0,0,45,5,5,2,2,0,2,0,0,0,55.422,0,0,0,0,0,0,0,82,1.823,680,1.714,0.681,0,8.037,3.045,0.365,1.059,3.522,1.583,-0.692,30.169,NA,-0.741,55.761,NA,116.067,2.13,8.5217,2.892,NA,-1.03,3.711,3.56,4.954,4.239,4.092,1.791,4.049,0.667,0,3.652,4.777,0,11.406,40.762,0,0,0,0,0,0,0,7.555,69.638,37.905,0,0,0.522,4.744,30.677,0,-2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0.819,0,0.987,0,0,0,0,0,5.186,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,2.108,4.445,Fragrances
786,264.34,7.343,15,6,3,0,0,50,0,5.6,2,2,0,2,2,0,0,0,155.609,0,0,0,0,0,0,532,2.884,3090,5.505,2.008,0.432,8.406,0,0.217,0.546,3.351,2.647,-2.394,109.788,-3.017,-3.655,154.655,-3.025,305.45,1.502,10.5133,3.964,-6.431,-1.224,3.627,3.605,7.433,5.167,6.837,3.434,4.842,1.81,1.862,3.852,4.804,0,17.371,0,0,0,37.905,0,0,0,0,18.155,132.667,139.039,0,0,1.727,5.572,29.913,0,-0.618,-1,0.636,0,0,5,0,0,1,4,2,0,0,0,0,0,1,0,0.271,-0.341,2.063,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,16,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.638,4.204,17.678,Fragrances
787,216.31,6.18,2,9,2,0,0,31.4,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2.523,448,8.155,2.132,2.466,7.875,0,0.642,1.727,3.642,2.913,-1.296,62.398,-1.669,-1.335,62.398,-1.669,105,1,14,NA,NA,-1.758,3.519,3.245,7.436,5.525,8.445,3.399,5.165,1.358,1.107,3.506,7.426,26.476,22,0,0,0,0,0,0,0,0,29.113,26.476,36.614,0,0,2.562,5.465,31.39,12.555,-1.579,0,2.389,0,0,0,0,0,1,0,0,0,0,2,5,0,2,0,3.257,-0.814,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.133,2.771,7.678,Fragrances
788,390.9,7.818,12,6,1,0,1,40,4,8,4,6,4,2,1,0,0,0,349.423,0,0,0,111.62,0,0,1161,2.596,20834,5.733,1.699,1.233,9.478,0,0.224,0.662,5.029,1.892,-5.329,132.958,-4.369,-3.238,276.901,-2.475,853.716,2.418,14.5097,3.962,-2.732,-1.918,3.931,3.879,5.338,5.977,10.974,4.842,20.341,1.368,1.481,3.85,5.014,10.883,36.318,65.715,16.431,0,26.262,0,39.919,0,0,22.427,70.436,113.895,0,0,0.86,5.521,36.786,0.054,0.486,-0.379,0.8,3,2,0,0,1,2,1,2,1,0,0,5,0,1,3.999,4.193,0,1.738,0,2.445,0,4.462,0,0,0,0,0,0,0,0,1,0,0,0,10,0,9,8,6,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,4,0,0,0,6.148,4.359,18.997,Fragrances
789,857.5,5.462,7,50,7,0,0,34.4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17775,4.832,35636,48.681,2.374,4.791,9.044,0,0.323,0.726,3.474,5.003,-3.97,NA,-8.072,-7.758,NA,-8.072,1830,1,60,NA,NA,-2.241,3.38,3.25,7.477,6.644,39.115,17.055,19.059,1.068,1.056,3.714,7.434,8.825,22,0,42.683,0,75.81,0,0,0,0,123.324,84.635,183.482,0,0.91,2.443,5.588,28.213,12.546,1.686,1.467,2.443,0,0,4,0,0,2,8,0,0,0,6,8,0,2,0,42.611,-0.806,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,10,0,44,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.014,17.591,309.454,Fragrances
