No.,MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,X%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,BLI,CENT,ICR,Wap,MAXDN,LOC,X5v,Yindex,IC1,CIC1,CIC5,Chi_D/Dt,J_D/Dt,J_Dz(Z),SpPosA_Dz(e),SM1_Dz(e),ChiA_Dz(p),SpMax_B(m),SpMax_B(s),ATSC1m,ATSC1p,GATS7m,GATS8m,GATS6e,GATS7p,GATS7s,GATS8s,SpMax2_Bh(m),P_VSA_LogP_1,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_8,P_VSA_v_3,P_VSA_v_4,P_VSA_s_1,SpDiam_EA(bo),SpMax_AEA(dm),SM13_EA(dm),SM09_AEA(dm),Eig02_EA(dm),nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nArOH,nOHs,nROR,nArOR,nArX,C-005,C-006,C-011,C-019,C-026,C-028,C-034,H-046,H-048,H-049,H-051,H-052,H-053,O-060,O-061,N-075,F-083,SdCH2,SssCH2,StCH,StsC,SdssC,SaasC,SaaaC,SdNH,SsssN,StN,SaaNH,SaaO,SdsssP,SdS,SssS,SddssS,SsBr,NssssC,NsNH2,NdsN,CATS2D_04_DD,CATS2D_05_DD,CATS2D_07_DD,CATS2D_02_DA,CATS2D_04_DA,CATS2D_07_DA,CATS2D_01_DN,CATS2D_02_DL,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_09_AA,CATS2D_05_AN,CATS2D_01_AL,CATS2D_02_AL,CATS2D_03_AL,CATS2D_06_AL,CATS2D_03_PL,CATS2D_05_PL,CATS2D_06_PL,CATS2D_08_PL,CATS2D_03_NL,CATS2D_06_NL,CATS2D_09_NL,CATS2D_03_LL,CATS2D_08_LL,T(N..S),T(N..P),T(N..Cl),T(N..Br),T(N..I),T(O..F),T(O..Cl),T(O..Br),T(S..S),T(S..P),T(S..Cl),T(S..Br),T(P..F),T(P..Cl),T(P..Br),T(F..Cl),T(F..Br),T(F..I),T(Cl..Cl),T(Cl..Br),T(Cl..I),T(Br..Br),F02[C-P],F02[C-Si],F02[N-N],F02[N-S],F02[O-S],F03[C-Si],F03[C-X],F03[N-O],F03[O-F],F03[O-X],F03[Cl-Cl],F04[N-N],F04[N-O],F04[O-O],F04[O-S],F04[O-Cl],F05[N-N],F05[N-F],F05[O-S],F05[O-F],F05[O-Cl],F06[C-X],F06[N-F],F06[O-F],F06[O-Cl],F07[N-N],F07[N-O],F07[O-S],F07[O-F],F08[C-S],F08[C-Cl],F08[N-N],F08[O-F],F09[O-O],F09[O-F],F09[O-X],F10[N-N],F10[N-O],F10[O-O],MLOGP2,ALOGP2,BLTF96,Class,Label
599,518.6,7.626,24,2,0,0,0,0,0,44.1,0,11.8,0,4,6,2,0,0,2,0,0,0,0,0,0,0,0.891,2400,2.695,62508,2.328,1.011,3.865,0.664,3.397,2.691,1.655,2.472,20.2723,2.3117,4.339,1.09,0.006,4.134,7.439,13.562,6.953,1.059,0.849,1.108,1.085,0.962,1.132,4.043,52.951,0,0,0,130.528,0,0,7.874,3.619,0,0.563,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1.695,0.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.997,41.479,-3.47,Antioxidant,1
677,278.35,7.325,8,3,4,0,0,0,0,34.2,10.5,7.9,0,2,3,1,1,1,0,0,0,0,0,81.255,0,0,0.934,508,2.423,3856,2.038,1.818,1.427,0.896,3.136,2.112,0.586,2.099,14.6901,2.2838,3.714,0.829,0.011,3.947,7.444,7.991,2.831,0.904,0.814,1.124,0.709,1.012,0.471,3.631,25.618,9.36,0,0,63.144,0,0,6.926,3.987,10.174,-1.385,1.761,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,1,5,2,0,0,0,1,0,0,2.093,0,0,-0.581,0.807,0,0,2.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,1,1,0,1,0,0,3,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.839,0.135,-2.54,Antioxidant,1
920,316.28,9.037,14,2,0,0,0,0,0,45.7,0,20,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0.781,662,2.525,9459,2.519,0.899,1.467,0.779,3.427,1.702,0.136,2.444,15.2735,2.323,3.265,1.003,0.011,3.955,7.429,5.146,3.334,0.892,1.407,0.823,1.117,0.879,1.378,3.828,10.883,0,0,0,85.499,0,0,7.293,3.756,0,-0.809,0.86,0,0,0,2,0,0,3,0,0,2,0,1,0,0,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1.775,-0.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2,0,5,0,0,0,1,0,1,0,0,0,0,5,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0.233,3.079,-1.8,Antioxidant,1
856,172.942,28.824,1,1,0,0,0,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.694,16,1.459,32,3.776,1.459,0,2.636,2.585,0,0,1,5,9.8208,10.769,-2.079,0.183,7.331,7.544,14.127,148.418,0,0,0,0,0,0,3.273,18.4007847677,10.0758593326,12.8635842248,11.0550745649,107.764315868,1.1048222685,0.8148918999,4.557,2.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.363,13.7689722047,1.94,Antioxidant,1
621,222.36,5.852,6,0,0,0,0,0,0,36.8,0,5.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.05,176,1.906,986,1.419,1.125,0.964,1.605,2.496,2.752,2.752,1.551,12.4046,3.4601,2.752,0.401,0.025,3.851,6.329,9.363,4.093,0.699,1.787,2.359,0.833,0.009,0.385,3.563,52.951,0,0,0,78.275,0,0,7.211,3.68,0,-1.878,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.071,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.945,16.777,-4.2,Antioxidant,1
888,552.96,5.701,11,11,0,0,0,0,0,41.2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1.098,4071,3.627,20495,1.554,0.64,3.124,0.411,2.723,3.877,1.356,1.266,17.728,1.8971,8.153,0.22,0.003,3.693,6.27,23.385,10.636,1.458,0.731,0.465,1.496,1.02,0.533,3.873,88.252,0,0,0,259.077,0,0,6.745,3.691,0,0.799,0.68,2,6,0,14,8,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4,0,0,0,0,0,0,5.405,0,0,10.598,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.05,115.814,-8.14,Antioxidant,1
702,354.34,8.24,9,3,0,0,0,0,0,37.2,0,20.9,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.848,892,2.699,5830,3.559,0.898,1.708,0.717,3.71,1.716,0.093,1.565,13.5652,2.2369,4.4,1.169,0.007,3.751,7.479,8.205,4.229,1.033,0.914,1.17,0.912,1.048,0.733,3.825,0,0,0,0,63.737,0,0,6.89,4.108,11.443,-1,1.674,0,5,1,2,0,1,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,-1.152,0,0,-2.534,-0.335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,2,3,1,5,0,1,0,0,1,0,1,0,0,0,3,4,3,0,0,0,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.439,0.173,-0.83,Antioxidant,1
905,400.51,7.026,12,0,0,0,0,0,0,40.4,0,10.5,0,4,10,3,1,1,0,0,0,0,57.176,71.996,0,177.953,0.924,1157,2.334,37357,1.309,1.032,3.352,0.809,2.759,3.074,1.062,3.972,25.4192,2.2545,3.525,0.908,0.008,3.986,4.983,12.984,6.023,1.059,1.339,1.189,0.975,1.101,1.363,3.808,61.183,23.542,0,0,136.057,0,0,7.509,3.611,0,-0.023,0.86,0,2,2,0,0,0,0,0,0,6,0,4,0,0,0,6,0,0,12,2,0,0,0,0,6,0,0,0,0,1.987,0,0,0,8.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,3,1,0,0,4,10,16,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.246,25.682,-3.51,Antioxidant,1
911,482.7,7.099,16,4,0,0,0,0,1,39.7,0,8.8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1.194,2204,3.257,13357,2.716,1.277,2.737,0.546,3.359,2.728,1.181,1.322,15.4286,2.2206,6.414,0.786,0.005,4.106,7.44,16.928,9.118,0.912,0.807,1.122,0.722,0.842,0.909,3.905,18.4007847677,10.0758593326,12.8635842248,11.0550745649,107.764315868,1.1048222685,0.8148918999,6.956,3.717,0,-0.003,0.982,0,0,0,4,0,0,1,0,0,2,0,4,0,1,0,4,0,0,0,0,0,2,9,0,3,0,0,0,0,-0.244,0,0,-0.629,3.059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2,0,0,7,11,8,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9.016,37.568,-3.94,Antioxidant,1
895,536.96,5.593,11,11,0,0,0,0,0,41.7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1.117,3808,3.441,18932,0.959,0.633,3.176,0.411,2.707,3.878,1.102,1.272,17.3867,1.8762,8.055,0,0.003,3.67,4.464,23.121,10.571,1.483,0.77,0.691,1.483,1.665,0.881,3.865,88.252,0,0,0,265.367,0,0,6.73,3.668,0,0.783,0.68,2,5,1,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,6.293,0,0,9.591,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.235,139.334,-9,Antioxidant,1
751,370.81,9.044,16,4,2,0,0,1,1,46.3,4.9,9.8,2.4,3,4,1,0,0,1,0,0,0,0,0,0,0,0.881,1040,2.716,9954,2.85,0.819,2,0.643,3.698,1.659,0.244,1.977,13.8392,1.9021,4.3,0.905,0.008,3.889,7.477,5.605,3.455,0.859,1.052,1.037,0.897,1.332,1.5,3.953,0,0,39.149,0,153.103,0,0,7.022,3.783,11.239,-0.605,1.061,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,-0.015,0,0,-1.486,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,5,0,0,0,0,1,0,1,0,0,0,2,4,7,0,0,0,0,1,4,0,10,9,0,0,18,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,8.281,7.226,-3.84,Antioxidant,1
729,390.89,7.818,8,8,0,0,0,1,1,42,0,10,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0.977,1098,2.972,8887,3.224,1.965,1.871,0.77,3.505,2.139,0.515,1.841,17.1804,2.4945,4.528,0.893,0.008,4.039,7.447,9.455,5.117,1.12,0.968,1.031,1.047,0.703,0.863,3.735,44.126,11.771,39.149,0,171.007,0,0,7.024,4.416,11.991,-0.572,1.98,0,0,1,6,3,1,0,0,1,0,0,0,0,1,2,0,0,0,12,1,0,3,3,0,1,0,0,0,0,1.046,0,0,-0.418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,1,0,0,0,7,8,5,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7.667,8.958,-3.74,Antioxidant,1
792,610.62,7.93,13,1,0,0,0,0,0,36.4,0,19.5,0,5,6,1,0,0,1,0,0,0,0,0,0,0,0.862,3905,3.237,118161,3.095,0.835,3.561,0.435,3.616,2.65,0.175,2.05,16.0578,1.6427,5.803,1.547,0.002,3.889,7.426,15.98,7.754,0.927,1.083,0.91,1.135,0.896,1.11,3.844,19.708,23.542,0,0,97.578,0,0,7.192,3.747,0,0.995,1.392,0,10,0,0,0,0,2,5,3,3,0,1,1,0,0,5,0,0,0,2,0,2,3,0,3,0,0,0,0,-0.863,0,0,-0.446,-0.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,8,4,0,3,0,2,2,2,2,3,1,2,0,0,10,4,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,4.735,0.232,0.46,Antioxidant,1
916,248.35,6.536,3,3,0,0,0,0,0,39.5,0,7.9,0,3,6,3,2,1,0,0,0,41.496,45.78,52.765,0,0,1.014,318,1.747,5242,2.41,0.992,4.198,1.311,3.084,2.164,0.724,3.234,16.1716,2.1873,2.86,0.554,0.02,3.831,7.477,8.957,4.309,1.495,0,1.375,0.113,3.128,0,3.508,17.65,0,0,0,52.784,0,0,6.049,4.147,11.051,-1.544,1.277,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3.975,2.983,0,0,-0.032,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,3,5,4,0,0,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.826,3.777,-3.61,Antioxidant,1
770,894.228,8.942,30,6,2,4,0,0,5,44,2,8,0,6,6,0,2,0,0,0,0,0,0,0,0,0,1.126,10531,3.62,170878,3.019,0.699,9.575,0.331,3.607,3.037,0.748,1.613,14.747,1.468,8.911,0.493,0.002,4.142,7.611,16.037,7.716,0.95,0.786,0.789,0.503,1.018,1.263,4.099,18.4007847677,10.0758593326,12.8635842248,11.0550745649,107.764315868,1.1048222685,0.8148918999,6.818,4.657,12.014,1.442,3.973,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,5,0,0,2,0,4,0,0,0,0,0,1.217,0,0,-3.795,4.822,0,0,2.75,0,0,0,0,0,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,6,0,0,10,14,20,0,0,0,0,0,0,0,23,24,54,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,4,0,12,0,0,0,4,0,0,0,0,0,20.975,13.7689722047,-5.28,Antioxidant,1
640,324.4,7.373,14,2,0,0,0,0,0,45.5,0,9.1,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0.914,752,2.944,10664,1.742,1.236,2.052,0.656,3.506,1.954,0.671,2.226,14.4703,2.0328,3.958,0.686,0.01,3.864,7.426,8.961,4.498,1.286,0.796,1.129,0.979,1.727,0.686,3.821,17.65,0,0,0,112.172,0,0,7.142,3.72,0,-0.9,1.151,0,2,0,1,1,0,2,0,0,1,0,0,0,0,0,3,0,0,8,0,0,2,0,0,1,0,0,0,0,0.82,0,0,1.148,2.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.059,19.551,-3.8,Antioxidant,1
877,156.16,8.219,6,1,2,0,0,0,0,31.6,10.5,15.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.84,88,1.823,352,2.889,1.769,0.309,1.37,3.787,0.461,0.105,1.5,8.2517,2.6475,2.265,0.701,0.033,3.648,7.479,3.635,1.326,1.266,0,1.632,0.415,1.285,0,3.498,0,2.757,0,0,23.867,0,0,6.087,3.76,11.443,0,0.288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0.065,0,0,-1.223,0.611,0,0,0,0,2.688,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0.745,-0.67,Antioxidant,1
701,584.96,5.909,11,11,0,0,0,0,0,40.4,0,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1.067,4603,3.621,21447,1.782,0.648,3.16,0.409,2.922,3.708,1.187,1.221,17.9007,1.8921,8.557,0.554,0.003,3.717,7.426,23.737,10.805,1.286,0.853,0.697,1.378,0.671,0.464,3.886,88.252,0,0,0,255.305,0,0,6.789,4.137,0,0.894,0.68,3,6,0,14,6,0,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,8,0,0,0,0,0,0,2.747,0,0,7.18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.736,77.697,-6.68,Antioxidant,1
706,340.31,8.508,8,2,0,0,0,0,0,37.5,0,22.5,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0.824,734,2.705,10610,2.938,0.882,1.664,0.693,3.722,1.6,0.05,2.275,14.7845,2.1303,3.674,1.169,0.007,3.855,7.433,7.323,3.931,1.014,0.994,0.973,1.109,0.977,0.881,3.764,0,11.771,0,0,59.128,0,0,7.099,3.63,0,-0.91,1.392,0,4,0,2,0,1,1,3,1,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,-0.598,0,0,-0.579,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,0,0,1,0,2,0,0,1,0,2,1,0,0,5,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0.936,0.291,-0.57,Antioxidant,1
795,1098.99,5.309,7,7,0,0,0,0,0,33.8,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.329,38096,5.195,75403,2.338,5.163,6.764,0.666,2.024,5.669,1.997,1,77,3.4072,24.523,1.09,0.001,3.42,7.477,52.01,22.586,1.014,1.015,1.044,0.998,1.013,1.021,3.685,18.4007847677,10.0758593326,12.8635842248,11.0550745649,238.15,0,0,5.432,3.821,13.362,1.69,2.443,0,0,0,6,0,3,0,0,0,0,0,0,3,0,0,0,0,0,101,0,0,8,6,0,2,0,0,0,0,66.861,0,0,-0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,9,9,11,0,0,0,0,1,1,1,51,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.254,13.7689722047,-10.59,Antioxidant,1
843,206.36,5.577,6,0,0,0,0,0,0,37.8,0,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.092,189,1.746,843,1.268,1.161,1.006,1.631,2.397,2.813,1.799,1.584,11.8778,3.3316,2.653,0.22,0.028,3.799,6.312,9.089,4.055,1.866,0,0.663,1.589,2.409,0,3.544,52.951,0,0,0,87.751,0,0,7.101,3.652,0,-2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.375,19.039,-4.72,Antioxidant,1
656,316.28,9.037,14,2,0,0,0,0,0,45.7,0,20,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0.781,657,2.455,9459,2.509,0.899,1.501,0.796,3.427,1.702,0.136,2.474,15.4613,2.3468,3.221,1.003,0.011,3.955,7.429,5.146,3.334,0.93,1.455,0.813,0.964,0.79,1.436,3.828,10.883,0,0,0,85.499,0,0,7.293,3.756,0,-0.842,0.86,0,0,0,2,0,0,3,0,0,2,0,1,0,0,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1.72,-0.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,5,0,0,0,1,1,0,1,0,0,0,5,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0.233,3.079,-1.8,Antioxidant,1
863,617.15,8.015,18,13,4,0,0,1,1,42.9,5.2,7.8,1.3,4,4,0,4,0,0,0,0,0,0,0,0,0,0.906,4524,3.082,56173,2.603,1.479,3.27,0.511,3.928,2.339,0.403,1.61,15.1331,1.9048,5.974,1.176,0.004,3.944,7.477,14.603,6.936,1.075,1.086,0.611,0.985,1.078,0.763,3.932,35.301,45.432,0,39.919,223.808,0,0,7.127,3.694,11.744,0.897,2.341,0,0,0,8,6,0,0,0,0,0,0,0,0,0,3,0,0,2,16,0,0,4,0,0,1,0,0,0,7.527,0.475,0,0,4.36,2.965,0,0,0,0,3.392,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,1,12,0,2,0,0,0,0,0,2,0,1,8,10,10,0,0,0,0,1,1,5,21,24,0,0,39,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,8.538,24.087,-3.87,Antioxidant,1
745,404.55,6.632,4,4,0,0,0,0,0,37.7,0,9.8,0,4,10,3,1,1,2,0,0,0,0,73.442,0,0,1.016,1120,2.905,36309,2.835,1.35,5.731,0.684,3.144,2.787,0.496,3.332,21.3275,1.7024,4.665,0.908,0.007,3.789,7.438,14.477,6.839,0.995,1.084,1.078,1.007,1.014,1.318,3.824,26.476,0,0,0,78.93,0,0,6.569,4.306,12.137,-0.246,2.285,2,8,4,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,16,0,0,5,5,0,1,0,0,0,0,3.955,0,0,0.334,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,2,0,4,0,1,1,0,1,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.006,2.547,-3.09,Antioxidant,1
