MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr05,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,Wap,MAXDN,LOC,X3v,X5v,Yindex,IC1,CIC3,J_D/Dt,J_Dz(Z),SM1_Dz(e),ChiA_Dz(p),SM1_Dz(p),SpMax_B(m),SpMax_B(s),nCp,nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nRCONHR,nOHs,nROR,nArOR,nArX,Hy,MLOGP,MLOGP2,ALOGP2,Class,Label
94.12,7.24,6,0,0,0,0,0,0,46.2,0,7.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,131,1.345,0.802,0.756,0.242,2.022,1.914,0.827,7.8978,3.1366,0.22,0.105,-0.788,3.566,6.313,0,0,0,0,0,0,0,0,0,0,0,0,-0.088,1.506,2.268,2.442,FlavorsandFragrances,3
192.28,6.409,7,1,0,0,0,0,0,40,0,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,750,1.801,2.305,1.952,0.683,0.989,2.798,0.784,10.0125,2.4426,0.401,0.017,-1.224,3.592,7.431,1,0,0,0,0,0,1,0,0,0,0,0,-0.835,2.959,8.753,9.296,FlavorsandFragrances,3
272.32,7.564,13,1,0,0,0,0,0,44.4,0,11.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3117,2.558,1.013,3.012,1.236,0.862,3.124,0.709,11.9692,2.3577,0.686,0.013,-1.758,3.776,7.428,0,0,0,0,0,0,0,0,1,0,2,0,-0.32,2.1,4.409,7.24,FlavorsandFragrances,3
270.41,6.009,2,2,0,0,0,0,0,33.3,0,8.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2943,1.847,0.565,3.371,1.449,0.907,1.92,2.287,23.8403,2.3834,0.686,0.009,-1.758,3.404,7.433,0,0,11,0,0,0,2,0,0,0,0,0,-0.776,2.714,7.364,16.131,FlavorsandFragrances,3
170.28,5.676,2,2,0,0,0,0,0,33.3,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,1.765,2.522,1.417,0.367,1.446,2.44,1.05,11,3.5396,0.401,0.019,-1.224,3.379,7.431,2,0,0,0,2,0,1,0,0,0,0,0,-0.807,2.573,6.621,9.46,FlavorsandFragrances,3
264.34,7.343,15,3,0,0,0,0,0,50,0,5.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3090,2.008,0.432,2.643,1.033,0.546,2.523,1.209,10.5133,1.8751,0.401,0.009,-1.224,3.627,7.433,0,0,0,0,4,0,1,0,0,0,0,0,-0.886,4.079,16.638,17.678,FlavorsandFragrances,3
198.34,5.509,2,2,0,0,0,0,0,33.3,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,1.848,2.407,2.216,0.693,1.486,2.526,0.73,13,3.4892,0.401,0.016,-1.224,3.355,7.435,3,0,0,0,0,1,1,0,0,0,0,0,-0.835,3.146,9.895,12.125,FlavorsandFragrances,3
200.36,5.273,1,1,0,0,0,0,0,31.6,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,1.737,2.522,2.214,0.739,1.337,1.819,1.428,13,3.3094,0.401,0.014,-1.224,3.433,7.431,3,0,0,0,0,0,1,0,0,0,0,0,-0.835,4.165,17.349,18.524,FlavorsandFragrances,3
132.22,6.01,7,1,0,0,0,0,0,45.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,314,0.542,1.185,1.544,0.537,1.597,2.595,0.887,8.9537,3.0034,0,0.06,0,3.681,4.608,2,0,0,0,0,1,0,0,0,0,0,0,-0.96,3.472,12.054,10.985,FlavorsandFragrances,3
140.25,5.394,2,2,0,0,0,0,0,34.6,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1.167,2.322,1.439,0.469,1.372,2.36,0.721,9,2.9122,0.22,0.035,-0.788,3.232,7.438,1,0,0,0,2,0,0,0,0,0,0,0,-0.864,2.339,5.469,10.23,FlavorsandFragrances,3
178.3,5.752,6,0,0,0,0,0,0,38.7,0,3.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,630,0.764,1.508,2.179,0.884,1.468,2.539,1.001,10.7526,3.1476,0.22,0.028,-0.788,3.729,4.696,4,0,0,0,0,0,0,0,0,0,1,0,-0.897,3.386,11.463,14.767,FlavorsandFragrances,3
226.29,7.3,13,1,0,0,0,0,0,48.4,0,6.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2098,1.903,0.604,2.444,0.999,0.742,2.675,0.952,10.298,2.1296,0.401,0.013,-1.224,3.683,7.431,1,0,0,0,0,0,1,0,0,0,0,0,-0.865,3.77,14.212,14.311,FlavorsandFragrances,3
190.31,5.947,7,1,0,0,0,0,0,40.6,0,3.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,768,1.208,1.733,2.436,0.889,1.155,2.61,1.392,10.4335,2.6933,0.22,0.027,-0.788,3.654,7.436,3,0,0,0,0,0,0,0,0,0,0,0,-0.905,3.299,10.885,13.173,FlavorsandFragrances,3
168.26,6.009,2,1,0,0,0,0,0,35.7,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2.106,2.522,1.531,0.459,1.38,2.236,0.84,11,3.3774,0.401,0.024,-1.224,3.545,7.436,1,0,0,0,0,0,1,0,0,0,0,0,-0.807,2.573,6.621,12.423,FlavorsandFragrances,3
170.28,5.676,2,2,0,0,0,0,0,33.3,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,2.346,2.522,1.799,0.649,1.311,2.518,1.05,11,2.9384,0.401,0.023,-1.224,3.329,7.477,0,0,0,0,1,0,0,0,0,0,0,0,-0.244,2.573,6.621,10.496,FlavorsandFragrances,3
182.29,5.88,3,3,0,0,0,0,0,35.5,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,1.528,2.47,1.687,0.461,1.503,2.563,1.178,12,3.7737,0.401,0.021,-1.224,3.364,7.443,3,0,0,0,2,2,1,0,0,0,0,0,-0.822,2.768,7.661,10.668,FlavorsandFragrances,3
140.25,5.394,1,1,0,0,0,0,0,34.6,0,3.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,306,1.28,0.861,2.554,0.907,2.217,1.873,1.087,9.8192,2.721,0.22,0.052,-0.788,3.584,7.425,3,1,3,1,0,0,0,0,0,0,0,0,-0.864,2.054,4.219,6.332,FlavorsandFragrances,3
136.17,7.565,7,1,2,0,0,0,0,38.9,11.1,5.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,314,1.703,1.185,1.215,0.304,1.869,2.864,0.639,9.3487,3.3462,0.42,0.051,-1.224,3.759,7.429,2,0,0,0,0,0,0,0,0,0,0,0,-0.672,-0.34,0.115,0,FlavorsandFragrances,3
152.16,8.008,7,2,0,0,0,0,0,42.1,0,15.8,1,1,0,1,0,0,0,0,31.524,0,0,0,0,0,358,2.13,2.02,1.055,0.242,1.298,3.221,0.211,8.2759,2.8479,0.554,0.026,-1.526,3.734,7.433,0,0,0,0,1,0,0,0,0,0,0,0,-0.702,0.806,0.649,2.881,FlavorsandFragrances,3
240.43,5.343,1,1,0,0,0,0,0,33.3,0,4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1261,1.676,1.855,3.819,1.84,1.274,1.959,1.808,12.7846,2.7414,0.401,0.013,-1.224,3.485,7.431,5,0,4,2,0,0,1,0,0,0,0,0,-0.865,3.653,13.342,20.552,FlavorsandFragrances,3
194.35,5.399,2,2,0,0,0,0,0,36.1,0,2.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,761,1.355,1.618,3.413,1.42,1.492,2.09,1.028,11.6703,2.7571,0.22,0.027,-0.788,3.619,7.428,4,1,3,0,0,2,0,0,0,0,0,0,-0.905,3.094,9.575,10.488,FlavorsandFragrances,3
170.18,7.735,3,3,0,0,0,0,0,36.4,0,18.2,1,1,0,1,0,0,0,0,33.586,0,0,0,0,0,472,2.171,1.423,1.512,0.512,1.703,2.768,0.648,9.9546,3.2252,0.686,0.024,-1.758,3.767,7.438,3,0,1,0,2,0,1,0,0,1,0,0,-0.646,-0.18,0.032,0.009,FlavorsandFragrances,3
122.19,6.431,6,0,2,0,0,0,0,36.8,10.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,247,0.625,1.187,1.318,0.319,1.894,2.564,0.816,8.9209,3.179,0.244,0.061,-0.788,3.687,4.865,2,0,0,0,0,0,0,0,0,0,0,0,-0.742,0.318,0.101,0.579,FlavorsandFragrances,3
152.26,5.639,1,1,0,0,0,0,0,37,0,3.7,2,3,2,2,0,0,0,0,43.39,0,0,0,0,0,729,1.225,0.845,4.483,1.755,2.291,2.134,1.047,10.7278,2.494,0.22,0.05,-0.788,3.756,7.425,3,2,3,1,0,0,0,0,0,0,0,0,-0.877,2.357,5.558,3.747,FlavorsandFragrances,3
140.25,5.394,2,2,0,0,0,0,0,34.6,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1.336,2.322,1.174,0.362,1.372,2.439,0.904,9,3.0756,0.22,0.036,-0.788,3.174,6.269,2,0,0,0,4,0,0,0,0,0,0,0,-0.257,2.339,5.469,6.238,FlavorsandFragrances,3
210.3,6.373,6,0,0,0,0,0,0,36.4,0,9.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,975,1.505,2.154,2.155,0.801,1.033,3.02,0.531,11.2238,2.721,0.554,0.015,-1.526,3.727,6.313,1,0,0,0,0,0,0,0,0,1,1,0,-0.265,1.937,3.753,7.177,FlavorsandFragrances,3
220.29,6.884,8,2,0,0,0,0,0,40.6,0,9.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1087,2.15,2.453,2.044,0.708,0.959,3.249,0.461,11.4137,2.6283,0.554,0.014,-1.526,3.743,7.433,1,0,0,0,2,0,0,0,0,0,0,0,-0.291,3.356,11.261,10.333,FlavorsandFragrances,3
172.3,5.384,1,1,0,0,0,0,0,31.3,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1.731,2.117,1.533,0.343,1.7,1.986,1.657,11,3.6365,0.401,0.019,-1.224,3.392,7.431,4,0,0,0,0,0,1,0,0,0,0,0,-0.807,2.681,7.186,8.86,FlavorsandFragrances,3
108.16,6.76,6,0,2,0,0,0,0,37.5,12.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,182,0.69,0.875,0.875,0.232,1.945,2.406,1.469,8.4152,3.3117,0.244,0.074,-0.788,3.674,4.876,2,0,0,0,0,0,0,0,0,0,0,0,-0.71,-0.035,0.001,0.009,FlavorsandFragrances,3
100.18,5.273,1,1,0,0,0,0,0,31.6,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.319,1.95,0.727,0.171,1.73,2.536,0.566,6,2.8441,0.22,0.069,-0.788,3.111,6.269,2,0,0,0,2,0,0,0,0,0,0,0,-0.088,1.442,2.08,2.476,FlavorsandFragrances,3
112.19,5.61,2,2,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1.056,2,0.854,0.225,1.574,2.32,0.638,7,2.9302,0.22,0.057,-0.788,3.158,7.436,1,0,0,0,2,0,0,0,0,0,0,0,-0.828,1.688,2.849,3.477,FlavorsandFragrances,3
158.27,5.458,1,1,0,0,0,0,0,31,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1.749,2.3,1.55,0.453,1.479,1.925,0.88,10,3.2233,0.401,0.021,-1.224,3.36,7.431,2,0,0,0,0,0,1,0,0,0,0,0,-0.79,2.377,5.651,8.58,FlavorsandFragrances,3
102.15,6.009,1,1,0,0,0,0,0,29.4,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2.373,1.379,1.034,0,3.253,2.292,0.677,6,3.4973,0.401,0.077,-1.224,3.412,7.477,2,0,0,0,0,0,0,0,0,0,0,0,0.046,0.996,0.991,1.838,FlavorsandFragrances,3
182.24,6.75,6,1,0,0,0,0,0,37,0,11.1,1,1,0,1,0,0,0,0,39.956,0,0,0,0,0,564,2.041,2.408,1.703,0.416,1.005,2.919,0.472,8.9738,2.4466,0.554,0.017,-1.526,3.733,7.433,1,0,0,0,0,0,0,0,0,0,0,0,-0.748,1.517,2.3,8.211,FlavorsandFragrances,3
190.34,6.345,1,1,0,1,0,0,1,30,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,1.841,2.189,2.827,0.898,1.773,2.246,0.742,11,3.9434,0.447,0.022,-1.101,3.686,7.435,2,0,0,0,0,0,1,0,0,0,0,0,-0.727,2.377,5.651,4.222,FlavorsandFragrances,3
127.23,7.484,5,0,1,1,0,0,1,35.3,5.9,0,1,1,0,1,0,0,0,0,19.367,0,0,0,0,0,167,0.521,1.25,2.08,0.645,1.956,2.676,0.677,7.6674,3.3778,0.19,0.082,-0.188,4.146,4.74,2,0,0,0,0,0,0,0,0,0,0,0,-0.71,0.943,0.889,2.237,FlavorsandFragrances,3
604.92,5.931,2,2,0,0,0,0,0,31.4,0,9.8,1,1,0,1,0,0,0,0,163.11,0,0,0,0,0,15490,1.913,4.031,7.124,3.177,0.579,2.514,1.616,23.6823,2.3243,1.243,0.002,-2.565,3.499,7.431,4,0,3,0,2,0,1,0,0,5,0,0,0.725,2.318,5.374,26.767,FlavorsandFragrances,3
228.42,5.191,1,1,0,0,0,0,0,31.8,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,1.684,2.75,2.693,0.903,1.283,1.846,1.324,15,3.3513,0.401,0.011,-1.224,3.37,7.431,3,0,0,0,0,0,1,0,0,0,0,0,-0.856,4.701,22.095,25.057,FlavorsandFragrances,3
158.32,4.798,0,0,0,0,0,0,0,30.3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1.672,1.859,2.258,0.549,1.969,1.764,1.061,10,3.4166,0.22,0.032,-0.788,3.304,6.281,4,0,0,0,0,0,0,0,0,0,0,0,-0.294,2.894,8.378,10.505,FlavorsandFragrances,3
146.21,6.092,1,1,0,0,0,0,0,29.2,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2.013,1.922,1.252,0.282,2.076,2.497,0.646,9,3.5903,0.554,0.032,-1.526,3.392,7.431,1,0,0,0,0,0,1,0,1,0,0,0,-0.065,0.891,0.793,0.911,FlavorsandFragrances,3
178.25,6.602,7,1,0,0,0,0,0,40.7,0,7.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,649,1.868,2.123,1.758,0.706,0.938,2.838,0.797,9.5701,2.3099,0.401,0.02,-1.224,3.555,7.435,1,0,0,0,0,0,1,0,0,0,0,0,-0.822,2.678,7.169,5.674,FlavorsandFragrances,3
156.22,8.679,6,1,0,1,0,0,1,38.9,0,11.1,1,1,0,1,0,0,0,0,27.805,0,0,0,0,0,294,1.545,1.793,1.833,0.622,1.261,3.15,0.375,7.8557,3.2849,0.447,0.046,-1.101,3.85,7.428,1,0,0,0,0,0,0,0,0,0,0,0,-0.672,0.318,0.101,2.427,FlavorsandFragrances,3
144.24,5.548,1,1,0,0,0,0,0,30.8,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1.752,1.761,1.367,0.28,2.404,1.931,1.116,9,4.0443,0.401,0.03,-1.224,3.462,7.431,4,0,0,0,0,0,1,0,0,0,0,0,-0.768,2.06,4.244,5.443,FlavorsandFragrances,3
150.15,7.507,1,1,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2.97,1.761,1.071,0.115,2.703,2.841,0.2,9,4.0792,0.803,0.035,-1.946,3.392,7.438,1,0,0,0,0,0,0,0,3,0,0,0,2.934,-2.248,5.052,4.723,FlavorsandFragrances,3
141.26,7.063,5,0,1,1,0,0,1,35,5,0,1,1,0,1,0,0,0,0,23.686,0,0,0,0,0,220,0.601,1.539,1.868,0.637,1.555,2.695,0.975,7.6007,2.824,0.19,0.06,-0.188,4.116,4.718,2,0,0,0,0,0,0,0,0,0,0,0,-0.742,1.296,1.679,3.691,FlavorsandFragrances,3
160.31,6.166,0,0,0,1,0,0,1,30.8,0,3.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,327,0.898,1.461,3.163,1.598,1.501,1.979,0.673,9.0518,2.8754,0.276,0.044,-0.592,3.778,4.406,2,0,2,0,0,0,0,0,0,1,0,0,-0.768,1.882,3.541,4.256,FlavorsandFragrances,3
142.17,7.108,2,2,0,0,0,0,0,35,0,15,1,1,0,1,0,0,0,0,25.967,0,0,0,0,0,292,1.958,1.193,1.549,0.466,2.073,2.895,0.575,9.1143,3.0204,0.554,0.04,-1.526,3.744,7.428,2,0,1,0,2,0,0,0,0,1,0,0,-0.065,-0.421,0.177,0.154,FlavorsandFragrances,3
162.2,7.373,8,2,0,0,0,0,0,45.5,0,9.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,536,1.246,1.758,1.483,0.534,1.16,2.896,0.58,9.5792,2.894,0.401,0.032,-1.224,3.664,7.438,0,0,0,0,2,0,0,0,0,0,1,0,-0.807,1.756,3.084,3.737,FlavorsandFragrances,3
186.28,6.009,2,2,0,0,0,0,0,32.3,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,1.997,2.47,1.422,0.387,1.474,2.781,0.887,12,3.6809,0.554,0.014,-1.526,3.39,7.431,2,0,0,0,1,0,1,0,0,1,0,0,-0.748,1.737,3.019,4.702,FlavorsandFragrances,3
102.15,6.009,1,1,0,0,0,0,0,29.4,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.789,1.557,0.682,0.102,2.46,2.133,0.795,6,3.3111,0.401,0.058,-1.224,3.355,7.431,1,0,0,0,0,0,1,0,0,0,0,0,-0.668,0.996,0.991,1.309,FlavorsandFragrances,3
138.23,5.76,2,2,0,0,0,0,0,37.5,0,4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,320,1.052,1.185,2.27,0.89,1.755,2.626,0.563,9.4033,2.6492,0.22,0.051,-0.788,3.479,7.436,2,0,2,2,1,1,0,0,0,0,0,0,-0.864,1.947,3.789,4.829,FlavorsandFragrances,3
154.28,5.32,1,1,0,0,0,0,0,34.5,0,3.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,397,1.148,1.455,2.933,1.261,1.707,1.925,0.811,9.7062,2.4871,0.22,0.04,-0.788,3.467,7.424,2,0,4,1,0,0,0,0,0,0,0,0,-0.877,2.357,5.558,7.846,FlavorsandFragrances,3
44.06,6.294,1,1,0,0,0,0,0,28.6,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.25,0.918,0,0,0,2.128,1.481,2,2.3128,0.22,0.44,-0.788,2.991,7.44,1,0,0,0,0,0,0,0,0,0,0,0,-0.528,-0.317,0.101,0.033,FlavorsandFragrances,3
142.17,7.109,2,2,0,0,0,0,0,35,0,15,1,1,0,1,0,0,0,0,25.967,0,0,0,0,0,292,1.736,1.193,1.47,0.393,2.14,2.561,0.713,9.1779,3.2054,0.554,0.038,-1.526,3.746,7.427,2,0,1,0,2,0,0,0,0,2,0,0,-0.672,-0.421,0.177,0.004,FlavorsandFragrances,3
186.33,5.324,1,1,0,0,0,0,0,31.4,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,1.71,2.565,1.965,0.629,1.356,1.826,1.172,12,3.2516,0.401,0.016,-1.224,3.364,7.431,2,0,0,0,0,0,1,0,0,0,0,0,-0.822,2.972,8.834,14.757,FlavorsandFragrances,3
126.22,5.488,2,2,0,0,0,0,0,34.8,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1.396,1.837,1.049,0.246,1.821,2.138,1.142,8,3.332,0.22,0.05,-0.788,3.349,7.428,3,0,0,0,1,1,0,0,0,0,0,0,-0.848,2.021,4.086,3.216,FlavorsandFragrances,3
98.148,12.269,1,1,0,0,0,0,1,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.829,0.971,1.185,0,3.916,2.406,0.969,4,3.9663,-1.726,0.129,-0.892,3.888,7.435,1,0,0,0,0,0,0,0,0,0,0,0,-0.359,-0.386,0.149,12.91399506,FlavorsandFragrances,3
136.22,6.192,6,0,2,0,0,0,0,36.4,9.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,320,0.672,1.185,1.504,0.419,1.755,2.332,1.012,9.4033,3.2493,0.244,0.05,-0.788,3.743,4.877,3,0,0,0,0,0,0,0,0,0,0,0,-0.768,0.652,0.425,1.089,FlavorsandFragrances,3
232.4,5.668,4,4,0,0,0,0,0,39,0,2.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1287,1.459,2.202,3.657,1.35,1.135,2.868,0.787,12.8086,2.6853,0.22,0.018,-0.788,3.598,7.426,3,1,2,1,4,1,0,0,0,0,0,0,-0.923,3.676,13.515,17.718,FlavorsandFragrances,3
128.19,6.104,2,2,0,0,0,0,0,33.3,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1.528,2.281,0.873,0.233,1.46,2.617,0.607,8,3.1462,0.401,0.033,-1.224,3.189,7.443,1,0,0,0,2,0,1,0,0,0,0,0,-0.742,1.619,2.621,3.135,FlavorsandFragrances,3
133.21,6.343,6,0,1,0,0,0,0,42.9,4.8,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,751,0.364,0,1.956,1,1.477,2.892,0.381,14.0354,2.4957,0.129,0.054,-0.47,3.666,4.525,0,0,2,0,0,0,0,0,0,0,0,0,-0.257,2.118,4.485,4.707,FlavorsandFragrances,3
224.38,5.609,3,3,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,1.768,2.649,2.222,0.59,1.411,2.481,1.132,15,3.9402,0.401,0.013,-1.224,3.418,7.431,4,0,0,0,2,2,1,0,0,0,0,0,-0.856,3.584,12.848,19.681,FlavorsandFragrances,3
88.12,6.294,1,1,0,0,0,0,0,28.6,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.377,1.459,0.464,0,2.636,2.404,0.625,5,2.9891,0.401,0.091,-1.224,3.326,7.477,1,0,0,0,0,0,0,0,0,0,0,0,0.158,0.586,0.344,0.798,FlavorsandFragrances,3
116.08,9.673,3,3,0,0,0,0,0,33.3,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2.924,1.5,0.368,0.061,2.125,2.585,1,7,3.944,0.686,0.056,-1.758,3.519,7.485,0,0,0,0,2,0,0,0,0,0,0,0,1.083,-0.45,0.202,0,FlavorsandFragrances,3
88.12,6.294,1,1,0,0,0,0,0,28.6,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.824,1.459,0.516,0,3.135,2.093,0.822,5,3.4257,0.401,0.075,-1.224,3.351,7.431,1,0,0,0,0,0,1,0,0,0,0,0,-0.614,0.586,0.344,0.473,FlavorsandFragrances,3
168.26,6.009,3,3,0,0,0,0,0,35.7,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,1.928,2.522,1.234,0.34,1.446,2.744,0.625,11,3.6247,0.401,0.019,-1.224,3.442,7.433,2,0,0,0,4,0,1,0,0,0,0,0,-0.807,2.476,6.133,8.512,FlavorsandFragrances,3
101.19,7.784,1,1,1,1,0,0,1,30.8,7.7,0,1,1,0,1,0,0,0,0,12.467,0,0,0,0,0,79,0.462,0.862,1.67,0.274,2.803,2.189,0.673,7.0256,3.4227,0.19,0.136,-0.188,3.848,4.506,1,0,0,0,0,0,0,0,0,0,0,0,-0.614,0.263,0.069,0.433,FlavorsandFragrances,3
130.21,5.661,1,1,0,0,0,0,0,30.4,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1.757,1.837,0.88,0.177,2.179,1.999,1.142,8,3.5984,0.401,0.036,-1.224,3.387,7.431,3,0,0,0,0,0,1,0,0,0,0,0,-0.742,1.727,2.981,3.044,FlavorsandFragrances,3
172.3,5.384,1,1,0,0,0,0,0,31.3,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,1.744,2.252,1.714,0.489,1.535,1.9,1.133,11,3.4272,0.401,0.019,-1.224,3.433,7.431,3,0,0,0,0,0,1,0,0,0,0,0,-0.807,2.681,7.186,11.503,FlavorsandFragrances,3
116.18,5.809,1,1,0,0,0,0,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1.792,1.5,0.803,0.167,2.451,2.071,1.213,7,3.5081,0.401,0.049,-1.224,3.382,7.431,2,0,0,0,0,0,1,0,0,0,0,0,-0.71,1.373,1.886,1.949,FlavorsandFragrances,3
62.15,6.906,0,0,0,1,0,0,1,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.556,0.918,0,0,0,1.88,1.103,2,2.2135,0.068,0.489,0.332,3.336,3.906,2,0,0,0,0,0,0,0,0,0,0,0,0.638,0.845,0.713,0.926,FlavorsandFragrances,3
126.17,6.641,2,2,0,0,0,0,0,36.8,0,10.5,1,1,0,1,0,0,0,0,22.367,0,0,0,0,0,220,1.845,0.872,1.845,0.511,2.382,2.078,1.448,8.7209,2.8351,0.401,0.062,-1.224,3.671,7.495,2,0,1,2,0,0,0,0,0,0,0,0,-0.742,0.415,0.172,0.852,FlavorsandFragrances,3
177.22,7.384,8,2,1,0,0,0,0,41.7,4.2,8.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,601,1.807,1.911,1.421,0.473,1.155,3.134,0.73,9.6851,2.8874,0.489,0.025,-1.386,3.653,7.428,1,0,0,0,0,0,0,0,0,0,0,0,-0.202,1.732,3.001,2.026,FlavorsandFragrances,3
148.25,7.06,1,1,0,1,0,0,1,28.6,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1.758,1.975,1.428,0.411,1.907,2.344,0.739,8,3.8283,0.447,0.036,-1.101,3.626,7.431,1,0,0,0,0,0,1,0,0,0,0,0,-0.636,1.373,1.886,1.208,FlavorsandFragrances,3
182.34,5.21,2,2,0,0,0,0,0,34.3,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,1.152,2.777,2.189,0.844,1.193,2.126,1.392,12,2.9172,0.22,0.02,-0.788,3.232,7.438,1,0,0,0,2,0,0,0,0,0,0,0,-0.897,4.127,17.028,20.857,FlavorsandFragrances,3
192.28,6.409,7,1,0,0,0,0,0,40,0,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,728,1.897,2.108,1.938,0.605,1.051,2.798,1.075,10.0752,2.5759,0.401,0.017,-1.224,3.667,7.432,2,0,0,0,0,0,0,0,0,0,0,0,-0.835,3.227,10.411,10.666,FlavorsandFragrances,3
258.44,5.743,7,1,0,0,0,0,0,40,0,2.2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,3401,1.493,0.973,5.216,2.827,1.282,2.505,1.406,16.8295,2.7635,0.22,0.02,-0.788,3.896,7.429,7,2,1,1,0,0,0,0,0,0,0,0,-0.931,4.817,23.205,22.44,FlavorsandFragrances,3
144.19,7.589,11,0,2,0,0,0,0,47.4,10.5,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,942,0.71,0.629,1.569,0.71,1.365,2.755,0.671,13.9763,2.9918,0.244,0.048,-0.788,3.889,4.978,1,0,0,0,0,0,0,0,0,0,0,0,-0.79,1.185,1.404,2.486,FlavorsandFragrances,3
142.22,5.926,2,2,0,0,0,0,0,33.3,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1.803,1.922,1.209,0.244,2.239,2.718,0.646,9,3.896,0.401,0.032,-1.224,3.445,7.431,2,0,0,0,1,0,1,0,0,0,0,0,-0.768,1.953,3.813,4.084,FlavorsandFragrances,3
