No.,MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,X%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,BLI,CENT,ICR,Wap,MAXDN,LOC,X5v,Yindex,IC1,CIC1,CIC5,Chi_D/Dt,J_D/Dt,J_Dz(Z),SpPosA_Dz(e),SM1_Dz(e),ChiA_Dz(p),SpMax_B(m),SpMax_B(s),ATSC1m,ATSC1p,GATS7m,GATS8m,GATS6e,GATS7p,GATS7s,GATS8s,SpMax2_Bh(m),P_VSA_LogP_1,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_8,P_VSA_v_3,P_VSA_v_4,P_VSA_s_1,SpDiam_EA(bo),SpMax_AEA(dm),SM13_EA(dm),SM09_AEA(dm),Eig02_EA(dm),nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nArOH,nOHs,nROR,nArOR,nArX,C-005,C-006,C-011,C-019,C-026,C-028,C-034,H-046,H-048,H-049,H-051,H-052,H-053,O-060,O-061,N-075,F-083,SdCH2,SssCH2,StCH,StsC,SdssC,SaasC,SaaaC,SdNH,SsssN,StN,SaaNH,SaaO,SdsssP,SdS,SssS,SddssS,SsBr,NssssC,NsNH2,NdsN,CATS2D_04_DD,CATS2D_05_DD,CATS2D_07_DD,CATS2D_02_DA,CATS2D_04_DA,CATS2D_07_DA,CATS2D_01_DN,CATS2D_02_DL,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_09_AA,CATS2D_05_AN,CATS2D_01_AL,CATS2D_02_AL,CATS2D_03_AL,CATS2D_06_AL,CATS2D_03_PL,CATS2D_05_PL,CATS2D_06_PL,CATS2D_08_PL,CATS2D_03_NL,CATS2D_06_NL,CATS2D_09_NL,CATS2D_03_LL,CATS2D_08_LL,T(N..S),T(N..P),T(N..Cl),T(N..Br),T(N..I),T(O..F),T(O..Cl),T(O..Br),T(S..S),T(S..P),T(S..Cl),T(S..Br),T(P..F),T(P..Cl),T(P..Br),T(F..Cl),T(F..Br),T(F..I),T(Cl..Cl),T(Cl..Br),T(Cl..I),T(Br..Br),F02[C-P],F02[C-Si],F02[N-N],F02[N-S],F02[O-S],F03[C-Si],F03[C-X],F03[N-O],F03[O-F],F03[O-X],F03[Cl-Cl],F04[N-N],F04[N-O],F04[O-O],F04[O-S],F04[O-Cl],F05[N-N],F05[N-F],F05[O-S],F05[O-F],F05[O-Cl],F06[C-X],F06[N-F],F06[O-F],F06[O-Cl],F07[N-N],F07[N-O],F07[O-S],F07[O-F],F08[C-S],F08[C-Cl],F08[N-N],F08[O-F],F09[O-O],F09[O-F],F09[O-X],F10[N-N],F10[N-O],F10[O-O],MLOGP2,ALOGP2,BLTF96,Class
2561,305.38,7.83,7,1,3,1,0,0,2,28.2,7.7,7.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.35,421,2.268,1618,3.571,1.787,1.203,1.284,2.959,2.326,1.328,1.433,13.6102,4.2578,3.097,0.758,0.011,4.702,5.114,14.343,5.012,1.25,1.503,0.715,1.232,1.186,1.216,3.838,48.242,6.714,41.159,41.159,124.219,0,11.66,6.954,3.387,0.054,-1.618,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,3,6,0,1,0,2,0,0,1.643,0,0,0,1.802,0,0,2.031,0,0,0,-2.765,5.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,4,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.22,7.479,-3.14,Pesticides
2562,161.3,6.452,1,1,1,1,0,0,1,28,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.553,80,1.895,130,1.465,1.846,0.548,2.483,2.03,2.614,1.556,1,9,4.9605,2.4,0.375,0.037,3.828,7.427,7.004,2.657,0.33,0,0.112,0.519,0.114,0,3.432,26.476,3.07,0,32.22,66.876,0,0,4.994,4.688,18.663,0,0.855,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2.514,0,0,0.201,0,0,0,1.828,0,0,0,0,0,1.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.744,3.34,-2.51,Pesticides
2563,197.27,6.802,3,2,3,0,0,0,0,31,10.3,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997,204,2.468,368,2.266,2.407,0.324,1.741,3.13,1.728,0.906,1,13,4.4628,3.112,0.645,0.014,3.501,7.434,6.51,2.341,1.59,1.148,1.474,0.757,2.379,0.895,3.486,26.047,6.763,0,0,63.528,0,0,5.689,4.122,12.881,0,2.308,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,2,0,0,1,0,0,0,0,1.142,0,2.052,-0.6,0,0,0,0,8.391,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,1,0,0,1,1,1,0,0,2,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.307,1.743,-1.86,Pesticides
2564,411.73,18.715,1,1,0,0,0,8,8,40.9,0,4.5,36.4,3,6,3,3,1,0,0,0,0,48.034,53.892,0,0,1.201,240,1.496,4956,2.864,0.752,5.405,1.516,2.936,1.523,0.909,3.234,16.168,2.7599,2.589,1.073,0.023,4.41,5.177,12.885,0.308,0,0,1.194,0,0,0,3.917,0,23.542,78.297,156.595,320.19,0,0,7.024,4.804,0,-1.55,1.457,0,1,4,2,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.759,18.649,-4.97,Pesticides
2565,263.23,10.124,9,3,1,1,0,0,2,30.8,3.8,19.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.259,258,2.281,1029,3.584,1.727,1.062,1.18,3.258,1.443,1.135,1.408,11.2679,4.0943,2.727,0.855,0.016,4.702,7.815,7.656,4.058,0.495,0.306,0.533,0.924,0.508,0.504,3.927,27.436,0,91.906,41.159,120.49,0,11.66,6.978,3.778,12.452,-1.919,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.355,0,0,0,0,0,0,-2.778,4.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,2,2,0,0,0,4,8,0,0,0,0,0,0,0,0,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.567,4.863,-2.75,Pesticides
2566,260.42,8.681,1,1,0,3,0,0,4,23.3,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,196,2.2,280,2.825,2.2,4.776,2.129,2.299,2.608,1.275,1,12,8.704,3.081,0.479,0.029,4.819,4.906,14.689,6.043,0.898,0.271,0.931,0.718,0.997,0.223,3.863,26.476,23.542,41.159,102.185,146.128,0,7.383,5.778,4.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,3.358,0,0,0,0,0,0,0,0,0,0,-2.02,5.33,3.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.744,8.614,-2.51,Pesticides
2567,258.38,7.83,1,1,0,2,0,0,3,24.2,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.963,236,2.271,356,3.245,2.271,1.704,1.921,2.106,2.939,1.22,1,13,6.5401,3.259,0.582,0.018,4.694,5.019,14.176,5.383,1.007,1.249,0.515,0.953,0.629,0.965,3.86,26.476,0,41.159,73.379,127.091,0,11.66,5.793,4.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3.719,0,0,0,0,0,0,0,0,0,0,-2.44,5.185,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.658,4.875,-2.78,Pesticides
2568,274.45,8.317,1,1,0,3,0,0,4,24.2,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.349,236,2.271,356,2.828,2.271,4.665,1.921,2.189,2.855,1.22,1,13,7.5349,3.429,0.479,0.024,4.816,4.905,16.026,6.419,0.857,1.063,0.346,0.839,0.763,1.171,3.872,26.476,0,41.159,102.185,147.927,0,7.383,5.793,4.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4.596,0,0,0,0,0,0,0,0,0,0,-2.023,5.37,3.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.736,8.718,-2.8,Pesticides
2569,321.55,13.398,7,1,0,1,0,3,5,33.3,0,12.5,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1.437,260,2.18,1005,3.623,1.656,1.723,1.408,3.209,1.376,0.813,1.507,12.0597,4.7392,2.584,0.854,0.019,4.704,5.128,4.971,3.602,1.101,1.521,0.523,0.794,0.842,1.228,4.153,21.766,0,158.605,41.159,226.729,0,11.66,7.076,3.493,0,-1.908,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,-2.818,5.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,0,0,0,18,0,0,15,0,0,0,0,12,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.021,18.525,-4.21,Pesticides
2570,314.19,10.135,7,1,1,1,0,2,4,32.3,3.2,6.5,6.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1.471,308,2.218,1138,3.37,1.855,1.909,1.309,3.382,1.572,0.718,1.426,12.1185,4.4466,2.959,0.708,0.016,4.695,5.05,8.265,4.323,0.65,1.132,0.654,0.578,0.533,1.058,4.068,28.533,0,119.457,41.159,197.498,0,8.834,6.985,3.45,0,-1.771,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1.425,0,0,0,0,0,0,-2.565,5.318,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,2,0,12,0,0,0,20,0,0,0,12,0,0,10,0,0,0,0,4,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.108,16.808,-4.22,Pesticides
2571,291.74,7.885,7,1,1,0,0,1,2,32.4,2.7,8.1,2.7,1,1,0,0,0,0,0,0,0,0,0,0,0,1.247,344,2.261,1379,4.126,1.656,1.617,1.267,3.24,1.969,1.157,1.414,12.7266,4.0454,3.129,0.691,0.015,4.42,7.394,11.315,4.135,1.755,1.585,1.28,1.069,1.26,0.769,3.996,45.755,0,39.149,0,139,0,13.738,7.036,3.569,0,-1.618,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.829,0,0,0,0,0,0,-3.32,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,10.306,-4.57,Pesticides
2572,225.34,7.511,7,1,1,1,0,0,1,36.7,3.3,6.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.196,252,2.257,965,2.094,1.888,1.247,1.248,3.266,1.641,0.45,1.568,11.7573,3.3484,2.924,0.532,0.018,3.771,7.434,6.986,3.151,0.951,1.056,1.403,1.008,0.767,0.96,3.697,17.222,6.763,0,32.22,104.337,0,0,6.815,4.247,10.13,-2,2.186,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1.915,0,0,-0.427,1.686,0,0,0,0,0,0,0,0,1.798,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.451,6.206,-3.18,Pesticides
2573,380.78,19.039,1,1,0,0,0,2,5,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.695,145,1.76,248,4.385,1.669,1.456,2.649,2.802,1.52,1.508,1,12,8.093,2.465,0.958,0.023,6.923,7.397,15.474,3.067,2.568,0,0.377,1.875,1.43,0,6.842,21.766,136.022,0,91.908,208.535,0,16.563,5.801,4.241,12.31,0,1.128,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.579,0,0,0,5.832,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,32,0,0,0,0,0,8,7,0,0,0,2,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.559,5.363,-3.39,Pesticides
2574,264.37,9.442,8,3,4,2,0,0,2,25,14.3,10.7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1.295,244,2.258,964,4.273,1.781,1.741,1.327,3.234,1.573,0.652,1.385,11.081,4.7106,2.757,0.889,0.02,4.758,7.713,6.464,3.063,0.981,1.136,0.876,0.744,1.436,1.148,4.038,25.618,4.276,0,31.278,68.618,0,6.046,7.358,5.244,6.887,-1.926,1.701,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,-0.036,0,0,-0.378,0.173,0,0,1.201,0,0,0,0,0,0,-3.357,0,0,0,0,0,0,0,2,1,2,0,0,1,3,3,3,3,0,2,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,-1.36,Pesticides
2575,292.43,8.601,8,3,4,2,0,0,2,26.5,11.8,8.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1.318,362,2.558,1347,4.298,2.048,2.57,1.196,3.129,1.959,0.655,1.33,11.9717,4.4246,3.34,0.889,0.016,4.757,7.713,9.117,3.697,1.368,1.117,1.395,1.103,1.307,1.107,4.038,25.618,4.276,0,31.278,73.687,0,6.046,7.359,5.247,6.887,-1.618,1.701,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,1.438,0,0,-0.372,0.214,0,0,1.219,0,0,0,0,0,0,-3.381,0,0,0,0,0,0,0,2,1,2,0,0,1,3,3,3,3,0,2,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.378,1.046,-1.91,Pesticides
2576,209.32,6.156,4,4,1,0,0,0,0,35.3,2.9,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091,292,2.182,416,2.133,2.182,0.501,2.043,3.155,1.933,0.596,1,14,5.0171,3.077,0.489,0.017,3.576,7.434,8.013,3.172,1.24,1.312,1.406,1.08,1.687,1.536,3.463,26.047,6.763,0,0,90.503,0,0,6.012,3.66,10.13,0,0.366,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,3.832,1.73,0,0,0.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.506,9.683,-3.19,Pesticides
2577,246.32,8.797,2,2,0,2,0,0,3,21.4,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.102,156,2.134,286,3.771,2.134,3.556,1.915,2.5,2.307,1.081,1,12,7.9074,3.079,0.711,0.032,4.593,7.396,12.682,5.221,1.429,0.832,0.233,1.312,0.99,2.578,4.298,30.591,0,0,47.939,93.516,0,12.287,5.833,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1.683,0,0,0,0,0,0,0,0,0,0,-2.966,0,1.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.06,-1.41,Pesticides
2578,186.67,8.116,6,0,4,0,0,1,1,30.4,17.4,0,4.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1.005,116,1.825,510,1.481,1.425,0.464,1.456,3.289,1.235,0.848,1.687,10.1247,3.2929,2.201,0.566,0.029,3.934,5.151,4.678,1.531,2.851,0,0.79,1.525,3.073,0,3.5,17.65,46.447,0,39.149,73.574,0,0,6.812,3.062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,1.193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.394,3.145,-2.96,Pesticides
2579,266.11,11.57,9,3,3,0,0,0,1,43.5,13,4.3,4.3,2,2,0,0,0,0,0,0,0,0,0,0,0,0.952,209,2.149,1624,1.929,0.725,0.942,1.122,3.258,1.266,0.435,2.114,11.2743,2.7022,2.397,0.591,0.021,6.88,7.428,0.856,1.698,1.838,1.006,1.253,1.573,1.074,0.595,3.873,0,0,45.954,45.954,115.656,0,0,6.882,3.798,0,-2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.412,0.711,0,0,1.292,0,0,0,0,0,0,0,3.129,0,1,1,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,2,6,1,1,0,2,1,0,0,0,2,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382,0.538,-3.17,Pesticides
2580,212.7,7.878,7,1,2,0,0,1,1,37,7.4,3.7,3.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0.978,176,2.217,716,1.104,1.733,0.673,1.231,3.032,1.723,1.121,1.469,10.2842,3.3081,2.465,0.549,0.021,3.883,4.909,5.402,2.318,0.614,0.704,0.588,1.106,0.454,0.423,3.599,27.676,4.386,39.149,0,115.373,0,0,6.707,3.365,6.825,0,0.657,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.562,1.521,0,0,1.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7.749,10.555,-3.76,Pesticides
2581,183.19,9.159,2,2,1,1,0,0,2,20,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999,84,1.522,122,3.726,1.485,0.771,2.924,2.895,1.426,1.145,1,9,8.0629,2.119,0.619,0.048,4.591,7.435,8.865,3.488,0,0,0.867,0,0,0,3.406,26.899,0,0,28.806,69.871,0,9.462,5.856,3.702,8.228,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-0.348,0,0,0,0,0,0,0,-2.92,0,1.002,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,0.08,-0.74,Pesticides
2582,259.12,10.365,7,1,2,0,0,0,1,36,8,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1.022,176,2.271,729,1.977,1.876,0.794,1.174,3.383,1.26,0.7,1.465,10.2565,3.0386,2.654,0.65,0.017,6.879,7.429,2.646,2.143,0.732,0.782,1.437,1.192,0.523,0.126,3.783,19.279,4.276,45.954,45.954,113.226,0,0,6.633,4.367,11.844,0,1.394,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,1.692,0,0,1.113,0,0,0,0,0,0,0,3.306,0,0,0,0,0,0,2,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.007,3.05,-3.29,Pesticides
2583,364.9,14.035,2,2,0,0,0,6,6,46.2,0,0,23.1,4,10,5,4,2,1,0,0,0,40.338,92.299,0,0,1.149,230,1.496,8979,2.616,0.76,5.891,1.317,3.258,1.443,0.923,3.924,16.4811,2.3045,2.611,0.815,0.024,4.404,5.167,3.692,1.104,3.566,0,2.881,3.137,3.134,0,3.825,0,0,78.297,78.297,263.38,0,0,7.028,4.799,0,-1.387,1.457,0,2,6,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1.038,0,0,0.654,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.743,18.168,-5.95,Pesticides
2584,187.28,6.243,2,2,3,0,0,0,0,26.7,10,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,171,2.295,300,2.135,2.192,0.335,1.757,2.546,2.36,0.875,1,12,4.0332,3.18,0.645,0.016,3.491,7.446,7.34,2.137,1.12,1.423,2.349,1.089,1.256,1.549,3.501,26.476,8.552,0,0,39.239,0,0,5.036,3.672,7.433,0,1.534,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,1.064,0,0,-0.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.477,-1.67,Pesticides
